,Unnamed: 0,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
4264,4264,1,1,2,2,2,0,3,0,5,0,1,0,Yes
4265,4265,1,9,1,5,2,0,7,4,5,0,1,1,Yes
4266,4266,1,7,0,3,2,1,6,4,2,0,1,0,No
4267,4267,2,1,1,0,0,0,1,1,4,0,1,1,Yes
4268,4268,1,7,2,3,2,0,3,4,3,0,1,0,Yes
4269,4269,2,9,1,3,2,0,1,3,1,0,1,0,No
4270,4270,2,2,1,2,2,1,4,1,1,0,1,0,No
4271,4271,2,9,2,5,0,0,7,3,1,0,1,0,No
4272,4272,2,7,1,3,2,0,3,1,1,0,1,0,No
4273,4273,3,3,1,7,0,0,1,1,2,0,1,0,No
4274,4274,1,0,2,6,2,1,6,4,5,0,1,0,Yes
4275,4275,1,9,2,5,0,0,1,4,2,0,1,0,No
4276,4276,2,4,1,2,0,0,3,1,1,0,1,0,No
4277,4277,2,9,1,6,0,0,1,2,2,0,1,0,No
4278,4278,3,0,1,6,2,0,1,4,1,0,1,0,No
4279,4279,1,7,2,5,2,1,6,1,3,0,1,0,Yes
4280,4280,2,9,0,5,2,0,7,4,2,1,2,0,No
4281,4281,3,0,1,6,2,0,0,2,3,1,2,0,Yes
4282,4282,2,0,1,6,0,0,1,1,2,0,1,0,No
4283,4283,3,6,0,6,0,0,1,0,3,0,1,1,Yes
4284,4284,3,5,2,3,0,1,6,1,2,0,1,0,No
4285,4285,1,7,1,3,0,1,7,2,1,0,1,0,No
4286,4286,2,4,1,6,2,1,6,3,2,0,1,0,No
4287,4287,3,9,1,5,2,0,7,3,5,0,1,1,Yes
4288,4288,3,0,1,6,0,0,7,0,3,0,1,0,Yes
4289,4289,2,9,1,5,2,0,1,3,5,0,1,1,Yes
4290,4290,2,9,1,5,2,0,6,3,3,1,2,0,Yes
4291,4291,3,0,1,6,2,0,1,0,3,1,2,1,Yes
4292,4292,3,5,0,2,0,1,6,0,3,0,1,0,Yes
4293,4293,2,6,2,6,2,0,0,1,4,0,1,0,Yes
4294,4294,2,6,1,0,2,1,4,1,3,0,1,0,Yes
4295,4295,1,7,1,3,2,1,6,0,4,0,1,0,Yes
4296,4296,2,0,1,3,0,0,3,1,1,0,1,0,No
4297,4297,3,0,2,6,0,1,6,0,3,0,1,0,Yes
4298,4298,2,7,2,3,2,0,0,4,2,0,1,1,No
4299,4299,1,0,2,3,2,1,6,0,2,0,1,0,No
4300,4300,1,0,1,3,2,1,6,3,1,0,1,0,No
4301,4301,3,1,1,0,2,0,1,1,2,0,1,0,No
4302,4302,3,10,1,5,2,0,1,2,2,0,1,0,No
4303,4303,2,1,1,1,2,0,3,3,1,0,1,0,No
4304,4304,2,0,0,3,2,0,6,0,3,0,1,0,Yes
4305,4305,3,3,1,0,2,1,1,1,3,2,2,1,Yes
4306,4306,2,9,1,5,0,0,1,3,4,0,1,0,Yes
4307,4307,3,1,1,0,2,0,1,2,4,0,1,0,Yes
4308,4308,3,9,1,0,0,0,7,0,3,0,1,0,Yes
4309,4309,2,0,1,3,0,1,4,4,2,0,1,0,No
4310,4310,1,1,2,0,0,1,4,1,5,0,1,1,Yes
4311,4311,2,0,2,3,0,1,4,2,2,0,1,0,No
4312,4312,2,1,1,2,2,0,3,2,4,0,1,0,Yes
4313,4313,3,0,1,6,0,1,6,4,4,0,1,0,Yes
4314,4314,2,0,1,2,2,0,6,4,4,0,1,0,Yes
4315,4315,2,0,0,6,0,0,1,1,2,0,1,0,No
4316,4316,3,1,1,2,2,0,7,0,5,0,1,0,Yes
4317,4317,1,1,1,2,0,1,4,0,4,0,1,0,Yes
4318,4318,2,6,1,6,0,1,4,2,2,0,1,0,No
4319,4319,3,9,1,5,2,1,4,1,1,0,1,0,No
4320,4320,2,2,1,6,2,0,3,1,2,0,1,0,No
4321,4321,2,0,0,6,0,0,3,1,4,0,1,1,Yes
4322,4322,3,9,1,6,0,0,1,2,3,0,1,0,Yes
4323,4323,3,2,0,6,2,1,0,1,1,0,1,0,No
4324,4324,2,0,2,3,2,1,4,0,2,0,1,0,No
4325,4325,2,0,1,6,0,0,6,3,3,0,1,0,Yes
4326,4326,2,0,1,3,0,1,3,3,3,0,1,0,Yes
4327,4327,2,11,1,6,0,1,6,3,4,0,1,0,Yes
4328,4328,3,9,0,3,2,0,1,2,2,0,1,0,No
4329,4329,2,1,1,0,2,0,7,4,3,0,1,0,Yes
4330,4330,2,1,1,0,0,1,4,4,2,0,1,0,No
4331,4331,2,4,1,2,0,0,7,3,4,0,1,0,Yes
4332,4332,1,1,2,7,0,1,4,2,3,0,1,0,Yes
4333,4333,1,7,1,6,2,0,6,3,2,1,3,0,No
4334,4334,3,3,1,0,2,0,7,0,2,0,1,0,No
4335,4335,1,0,2,6,2,0,1,4,3,0,1,0,Yes
4336,4336,1,4,2,6,0,0,3,0,3,1,2,0,Yes
4337,4337,2,1,1,2,0,1,4,0,3,0,1,0,Yes
4338,4338,2,6,1,6,0,0,1,1,3,0,1,0,Yes
4339,4339,2,7,1,2,2,1,0,1,1,2,2,0,No
4340,4340,2,0,1,6,0,0,1,4,3,0,1,0,Yes
4341,4341,3,4,1,6,2,0,4,4,2,0,1,0,No
4342,4342,1,11,1,6,1,1,6,0,3,0,1,0,Yes
4343,4343,1,9,3,6,0,0,5,1,5,2,3,1,Yes
4344,4344,2,9,2,5,2,1,7,0,2,0,1,1,No
4345,4345,2,1,1,2,0,1,4,1,2,0,1,0,No
4346,4346,1,9,1,5,2,0,3,1,2,0,1,0,No
4347,4347,3,0,2,6,2,0,7,0,1,0,1,0,No
4348,4348,1,0,1,6,2,0,0,2,2,1,2,0,No
4349,4349,2,9,1,5,2,0,6,4,3,1,2,0,Yes
4350,4350,2,0,1,6,2,0,3,4,5,0,1,0,Yes
4351,4351,1,9,2,3,2,0,3,3,4,0,1,0,Yes
4352,4352,3,5,1,3,0,1,6,1,3,0,1,0,Yes
4353,4353,1,6,2,6,2,0,1,1,1,1,2,0,No
4354,4354,3,1,1,5,2,0,1,1,1,0,1,0,No
4355,4355,2,0,1,5,0,1,4,1,4,0,1,0,Yes
4356,4356,2,9,2,6,1,0,0,2,4,0,1,1,Yes
4357,4357,1,1,0,1,2,1,7,3,3,0,1,0,Yes
4358,4358,1,1,0,2,2,0,3,3,2,0,1,0,No
4359,4359,1,0,2,6,0,0,1,4,3,0,1,0,Yes
4360,4360,1,10,2,3,2,1,4,2,1,0,1,0,No
4361,4361,3,9,1,1,2,1,4,0,1,0,1,0,No
4362,4362,2,1,1,2,0,0,6,4,3,1,2,0,Yes
4363,4363,2,4,1,6,2,0,7,3,1,0,1,0,No
4364,4364,1,9,2,5,0,0,0,2,4,0,1,0,Yes
4365,4365,1,9,2,6,2,0,1,2,4,0,1,0,Yes
4366,4366,3,7,2,0,2,0,6,2,3,0,1,0,Yes
4367,4367,1,0,2,6,0,1,6,0,4,0,1,0,Yes
4368,4368,1,0,1,3,2,0,3,1,1,0,1,0,No
4369,4369,2,1,0,0,2,0,3,4,3,0,1,0,Yes
4370,4370,1,6,2,6,0,0,1,1,3,0,1,0,Yes
4371,4371,3,1,1,2,2,1,6,3,1,0,1,0,No
4372,4372,1,1,2,2,0,0,5,2,4,2,3,1,Yes
4373,4373,3,0,1,6,2,0,7,1,3,1,3,0,Yes
4374,4374,3,1,1,2,2,1,4,4,2,0,1,0,No
4375,4375,2,9,2,5,0,0,1,1,3,0,1,0,Yes
4376,4376,2,0,2,6,0,0,7,4,3,0,1,0,Yes
4377,4377,3,0,2,1,2,1,6,1,2,0,1,0,No
4378,4378,1,1,0,2,2,0,6,4,2,1,2,0,No
4379,4379,2,0,1,2,0,0,3,2,3,0,1,0,Yes
4380,4380,2,1,1,0,0,0,6,1,3,0,1,0,Yes
4381,4381,3,0,1,6,2,0,1,1,4,0,1,0,Yes
4382,4382,2,0,1,6,0,1,4,0,1,0,1,0,No
4383,4383,2,1,1,7,0,0,6,4,2,0,1,0,No
4384,4384,3,1,1,2,2,0,1,0,2,0,1,0,No
4385,4385,2,1,1,7,0,0,6,4,3,0,1,0,Yes
4386,4386,2,3,1,3,2,0,1,0,3,0,1,0,Yes
4387,4387,2,1,1,1,0,1,6,4,3,0,1,0,Yes
4388,4388,2,0,1,7,2,0,7,2,3,0,1,0,Yes
4389,4389,3,7,1,3,2,1,3,2,2,0,1,0,No
4390,4390,1,7,1,3,0,1,6,4,2,0,1,0,No
4391,4391,2,9,2,3,2,0,3,4,3,0,1,0,Yes
4392,4392,1,7,2,3,0,1,4,4,2,1,2,0,No
4393,4393,3,4,1,0,0,0,0,2,4,0,1,0,Yes
4394,4394,3,9,1,2,2,0,7,3,1,0,1,0,No
4395,4395,2,9,1,6,2,1,6,0,2,0,1,0,No
4396,4396,2,1,1,2,0,1,6,0,3,0,1,0,Yes
4397,4397,1,1,1,2,2,1,6,3,3,0,1,0,Yes
4398,4398,1,7,1,5,0,1,6,3,4,0,1,0,Yes
4399,4399,2,0,2,6,0,1,6,0,1,0,1,0,No
4400,4400,1,1,2,3,0,0,3,2,3,0,1,0,Yes
4401,4401,3,4,1,6,2,0,3,3,1,0,1,0,No
4402,4402,2,0,1,3,0,1,3,0,3,0,1,0,Yes
4403,4403,2,3,1,7,2,0,1,0,1,0,1,0,No
4404,4404,2,3,1,0,2,0,6,4,1,1,2,0,No
4405,4405,2,7,1,3,0,1,4,3,2,0,1,0,No
4406,4406,2,9,1,1,0,0,3,0,2,0,1,0,No
4407,4407,4,5,1,6,2,0,3,2,3,2,2,1,Yes
4408,4408,1,0,2,6,2,0,0,1,3,0,1,0,Yes
4409,4409,3,5,0,0,2,1,6,4,4,0,1,0,Yes
4410,4410,3,0,1,6,2,1,6,4,2,0,1,0,No
4411,4411,1,0,1,6,0,0,1,3,2,0,1,0,No
4412,4412,3,5,1,0,1,1,1,0,3,0,1,1,Yes
4413,4413,2,3,1,3,2,1,6,0,1,0,1,0,No
4414,4414,3,5,1,0,0,0,3,3,2,0,1,0,No
4415,4415,1,0,2,6,0,0,1,1,3,0,1,0,Yes
4416,4416,1,8,2,6,0,0,0,2,4,0,1,0,Yes
4417,4417,3,4,1,6,0,1,4,1,2,0,1,0,No
4418,4418,1,8,2,7,2,0,1,2,2,1,2,0,No
4419,4419,3,0,2,6,2,0,5,4,2,1,2,1,No
4420,4420,3,0,2,3,2,0,1,2,4,0,1,1,Yes
4421,4421,2,6,1,5,0,0,1,3,1,0,1,0,No
4422,4422,2,1,1,2,0,1,3,3,5,0,1,1,Yes
4423,4423,2,0,1,3,2,0,0,2,2,1,2,0,No
4424,4424,1,7,2,2,2,0,6,0,3,0,1,1,Yes
4425,4425,2,1,1,2,0,1,4,1,3,0,1,0,Yes
4426,4426,3,1,1,1,2,1,6,1,2,0,1,0,No
4427,4427,2,9,2,5,0,1,6,3,1,0,1,0,No
4428,4428,2,1,1,1,0,1,6,2,3,0,1,0,Yes
4429,4429,2,6,1,0,0,0,6,1,1,0,1,0,No
4430,4430,2,0,1,6,0,0,3,2,3,0,1,1,Yes
4431,4431,3,11,1,7,2,0,3,1,2,0,1,0,No
4432,4432,1,9,2,1,2,1,3,2,3,0,1,0,Yes
4433,4433,2,0,1,6,0,1,6,3,3,0,1,0,Yes
4434,4434,1,9,1,6,2,1,3,2,1,0,1,0,No
4435,4435,3,6,2,6,2,1,4,0,1,0,1,0,No
4436,4436,2,0,1,6,0,0,8,0,1,0,1,0,No
4437,4437,2,6,1,6,0,0,3,0,4,0,1,0,Yes
4438,4438,1,1,2,3,2,0,3,4,2,0,1,0,No
4439,4439,2,9,1,5,2,0,9,2,4,2,2,0,Yes
4440,4440,3,1,1,7,2,0,1,1,1,0,1,0,No
4441,4441,2,3,1,0,2,1,6,4,2,0,1,0,No
4442,4442,2,9,0,7,2,0,3,2,4,0,1,0,Yes
4443,4443,2,9,1,3,2,1,4,2,2,0,1,0,No
4444,4444,2,9,1,6,2,1,4,0,3,0,1,0,Yes
4445,4445,2,9,2,7,0,0,3,3,3,0,1,0,Yes
4446,4446,2,1,1,1,2,1,6,0,3,0,1,0,Yes
4447,4447,2,10,1,6,0,0,1,1,1,0,1,0,No
4448,4448,3,0,1,5,2,1,9,4,1,0,1,0,No
4449,4449,1,1,2,2,0,0,3,0,5,0,1,0,Yes
4450,4450,2,1,1,1,2,1,6,1,2,0,1,0,No
4451,4451,2,0,1,6,0,1,4,2,2,0,1,0,No
4452,4452,2,7,2,3,0,0,6,1,3,0,1,0,Yes
4453,4453,2,9,2,3,0,0,7,0,1,0,1,0,No
4454,4454,1,0,1,6,2,0,1,3,2,0,1,0,No
4455,4455,1,3,1,0,2,0,1,2,3,0,1,0,Yes
4456,4456,2,7,1,3,0,1,6,4,2,0,1,0,No
4457,4457,1,0,2,6,0,0,1,0,4,0,1,0,Yes
4458,4458,2,0,1,6,0,0,3,1,1,0,1,0,No
4459,4459,2,0,1,3,2,0,3,1,3,0,1,0,Yes
4460,4460,2,9,1,5,0,1,6,0,2,0,1,0,No
4461,4461,3,5,1,0,2,0,6,0,3,1,3,1,Yes
4462,4462,1,8,2,3,2,0,6,2,2,1,2,0,No
4463,4463,2,1,1,0,2,0,3,2,2,0,1,0,No
4464,4464,1,0,2,3,0,0,1,1,1,0,1,0,No
4465,4465,2,3,1,6,2,0,1,2,1,0,1,0,No
4466,4466,3,1,1,5,0,1,4,2,1,0,1,0,No
4467,4467,3,1,1,2,0,0,1,2,3,0,1,0,Yes
4468,4468,1,0,2,6,2,0,1,4,1,0,1,0,No
4469,4469,1,0,2,6,2,0,4,1,1,0,1,0,No
4470,4470,4,5,0,0,0,0,0,1,4,2,3,1,Yes
4471,4471,3,4,1,0,2,0,6,3,5,0,1,0,Yes
4472,4472,1,0,2,6,0,0,6,4,3,1,2,0,Yes
4473,4473,3,10,1,5,0,1,6,3,1,0,1,0,No
4474,4474,1,2,2,6,2,0,3,3,3,0,1,0,Yes
4475,4475,3,4,0,6,2,0,0,2,3,1,3,1,Yes
4476,4476,1,7,1,3,0,1,4,4,1,0,1,0,No
4477,4477,2,0,1,3,2,1,6,4,2,0,1,0,No
4478,4478,3,0,1,2,0,0,1,2,1,0,1,0,No
4479,4479,1,9,2,6,0,0,8,4,3,0,1,0,Yes
4480,4480,2,6,1,6,0,0,1,0,2,0,1,0,No
4481,4481,2,1,2,2,2,0,6,4,2,1,2,0,No
4482,4482,2,1,1,2,1,0,0,2,3,1,2,0,Yes
4483,4483,2,6,1,3,2,1,3,0,2,0,1,0,No
4484,4484,3,4,1,6,2,1,3,3,1,0,1,0,No
4485,4485,1,4,1,6,2,0,1,3,2,0,1,0,No
4486,4486,2,3,2,6,0,1,6,2,1,0,1,0,No
4487,4487,3,9,1,3,2,0,2,1,3,1,2,1,Yes
4488,4488,3,9,1,2,0,0,6,2,4,0,1,1,Yes
4489,4489,3,5,2,5,2,1,4,2,4,0,1,0,Yes
4490,4490,1,3,2,3,2,0,3,4,1,0,1,0,No
4491,4491,1,2,1,1,0,1,6,0,3,0,1,0,Yes
4492,4492,3,3,1,3,2,0,6,0,1,2,2,0,No
4493,4493,1,6,2,5,2,0,8,4,3,0,1,1,Yes
4494,4494,2,1,1,0,2,1,3,4,1,0,1,0,No
4495,4495,2,0,0,3,2,0,7,4,3,0,1,0,Yes
4496,4496,2,0,2,3,0,1,6,4,3,0,1,0,Yes
4497,4497,2,9,1,3,0,0,1,3,3,0,1,0,Yes
4498,4498,2,4,1,1,0,0,7,1,1,0,1,0,No
4499,4499,3,2,2,2,2,0,6,4,4,0,1,1,Yes
4500,4500,1,9,2,6,0,0,6,1,3,2,2,0,Yes
4501,4501,2,0,2,3,2,0,0,0,3,0,1,0,Yes
4502,4502,2,0,0,3,2,1,4,4,3,0,1,0,Yes
4503,4503,2,1,1,2,1,0,7,3,2,1,2,0,No
4504,4504,2,9,0,5,0,0,0,2,4,0,1,0,Yes
4505,4505,3,5,0,6,0,0,0,2,5,0,1,1,Yes
4506,4506,1,1,1,2,2,0,6,2,1,0,1,0,No
4507,4507,1,9,1,3,2,1,6,3,3,0,1,0,Yes
4508,4508,2,0,2,6,0,0,6,2,1,0,1,0,No
4509,4509,3,9,1,2,2,0,7,0,3,0,1,0,Yes
4510,4510,1,11,2,6,0,1,4,4,5,0,1,1,Yes
4511,4511,2,1,1,1,2,0,6,2,3,0,1,0,Yes
4512,4512,3,9,1,7,2,0,7,2,3,1,2,0,Yes
4513,4513,2,9,1,5,2,0,9,0,2,3,3,0,No
4514,4514,2,1,1,1,0,1,6,1,2,0,1,0,No
4515,4515,1,8,2,3,0,0,4,4,3,1,3,1,Yes
4516,4516,4,5,1,6,2,0,8,3,3,0,1,1,Yes
4517,4517,3,1,1,2,0,1,6,0,3,0,1,0,Yes
4518,4518,1,0,0,5,0,0,3,1,2,0,1,0,No
4519,4519,1,0,2,6,2,0,4,0,3,1,2,0,Yes
4520,4520,2,9,2,6,2,0,3,2,3,0,1,0,Yes
4521,4521,2,1,1,2,2,0,5,3,5,0,1,0,Yes
4522,4522,2,4,0,3,2,0,7,3,5,0,1,0,Yes
4523,4523,1,1,1,0,0,1,4,1,2,0,1,0,No
4524,4524,2,7,1,3,0,1,6,3,3,0,1,0,Yes
4525,4525,3,5,0,0,2,1,4,2,1,0,1,0,No
4526,4526,3,4,1,2,0,1,6,1,3,0,1,0,Yes
4527,4527,1,9,2,6,0,1,3,4,5,0,1,0,Yes
4528,4528,1,1,2,2,2,0,3,2,1,0,1,0,No
4529,4529,2,4,2,6,0,1,6,3,4,0,1,0,Yes
4530,4530,2,9,1,1,2,0,3,1,4,0,1,0,Yes
4531,4531,1,4,2,6,2,1,4,2,1,0,1,0,No
4532,4532,1,6,1,3,2,0,1,2,2,0,1,0,No
4533,4533,3,9,0,6,0,1,4,1,3,0,1,0,Yes
4534,4534,3,0,2,6,0,0,6,4,3,0,1,0,Yes
4535,4535,2,0,0,6,0,0,1,0,1,0,1,0,No
4536,4536,2,1,2,0,0,1,4,0,4,0,1,0,Yes
4537,4537,2,0,1,3,2,1,6,4,1,0,1,0,No
4538,4538,3,1,2,0,0,0,3,4,2,0,1,0,No
4539,4539,2,0,1,6,2,1,6,1,3,0,1,0,Yes
4540,4540,3,7,1,3,2,0,1,1,3,0,1,0,Yes
4541,4541,3,7,0,7,0,0,6,0,2,0,1,0,No
4542,4542,2,9,2,5,0,0,1,2,2,0,1,0,No
4543,4543,2,0,2,3,2,0,6,0,4,1,2,0,Yes
4544,4544,2,0,0,3,2,1,7,1,3,0,1,0,Yes
4545,4545,3,5,1,0,0,1,4,0,1,0,1,0,No
4546,4546,1,0,1,3,0,1,3,3,1,0,1,0,No
4547,4547,1,1,2,2,2,1,6,0,2,0,1,0,No
4548,4548,2,2,2,3,2,0,3,2,1,0,1,0,No
4549,4549,3,7,1,0,2,0,3,0,3,0,1,0,Yes
4550,4550,2,0,1,6,0,1,6,2,4,0,1,0,Yes
4551,4551,2,9,0,2,2,1,6,2,2,0,1,0,No
4552,4552,3,4,1,6,2,0,3,4,4,0,1,0,Yes
4553,4553,3,0,0,7,2,1,4,3,4,0,1,1,Yes
4554,4554,1,0,2,3,2,0,6,3,1,0,1,0,No
4555,4555,1,6,2,6,2,0,0,1,4,0,1,1,Yes
4556,4556,2,9,2,6,2,1,6,2,3,0,1,0,Yes
4557,4557,2,4,1,6,0,0,1,1,2,0,1,0,No
4558,4558,2,7,0,3,2,1,6,1,1,0,1,0,No
4559,4559,2,7,1,3,0,1,6,3,2,0,1,0,No
4560,4560,1,1,1,1,2,1,4,4,1,0,1,0,No
4561,4561,2,1,1,1,2,1,3,2,1,0,1,0,No
4562,4562,2,6,2,6,2,1,8,2,3,0,1,1,Yes
4563,4563,1,9,1,6,0,1,4,3,2,0,1,0,No
4564,4564,1,4,2,6,2,0,3,3,3,0,1,0,Yes
4565,4565,3,3,1,3,0,1,6,0,5,0,1,1,Yes
4566,4566,1,9,2,6,2,1,4,4,2,0,1,0,No
4567,4567,3,1,1,0,0,0,6,2,3,0,1,0,Yes
4568,4568,2,7,0,3,0,0,6,3,3,0,1,0,Yes
4569,4569,2,9,1,3,0,1,4,1,5,0,1,1,Yes
4570,4570,2,0,1,6,2,0,7,3,3,0,1,1,Yes
4571,4571,1,11,2,6,2,1,0,2,5,0,1,1,Yes
4572,4572,2,9,1,5,2,1,6,4,4,0,1,0,Yes
4573,4573,3,9,1,7,0,0,0,0,2,0,1,0,No
4574,4574,1,0,2,6,2,1,4,1,1,0,1,0,No
4575,4575,2,0,1,6,2,0,1,4,3,0,1,0,Yes
4576,4576,2,0,0,3,0,0,3,1,1,0,1,0,No
4577,4577,2,7,1,3,2,0,7,3,2,0,1,0,No
4578,4578,1,1,2,0,0,1,9,1,1,0,1,0,No
4579,4579,1,9,2,6,2,0,1,2,3,0,1,0,Yes
4580,4580,3,4,1,6,2,0,3,1,3,2,2,1,Yes
4581,4581,1,7,2,5,0,1,4,0,2,0,1,0,No
4582,4582,3,0,1,6,2,0,3,0,2,1,2,0,No
4583,4583,3,10,1,5,0,0,4,3,3,0,1,0,Yes
4584,4584,2,5,2,1,2,0,3,1,1,0,1,0,No
4585,4585,1,0,1,6,2,0,0,1,3,0,1,0,Yes
4586,4586,3,9,1,7,2,1,6,1,4,0,1,0,Yes
4587,4587,2,0,1,2,1,0,9,0,4,4,2,0,Yes
4588,4588,2,1,1,2,0,0,3,2,5,0,1,1,Yes
4589,4589,2,4,1,6,2,0,6,3,3,0,1,0,Yes
4590,4590,2,1,1,0,2,1,3,0,2,0,1,0,No
4591,4591,2,1,1,0,2,1,4,2,1,0,1,0,No
4592,4592,2,9,1,5,2,0,1,0,1,0,1,0,No
4593,4593,1,9,2,3,2,0,6,2,4,0,1,0,Yes
4594,4594,2,1,1,2,0,1,6,2,1,0,1,0,No
4595,4595,2,9,1,5,2,1,5,1,1,0,1,0,No
4596,4596,1,10,1,6,2,0,1,2,1,0,1,0,No
4597,4597,1,0,1,5,0,0,6,2,4,0,1,0,Yes
4598,4598,2,0,1,6,2,0,1,0,4,0,1,0,Yes
4599,4599,2,1,1,2,2,0,6,3,3,0,1,0,Yes
4600,4600,2,9,2,5,2,1,6,1,1,0,1,0,No
4601,4601,2,0,1,6,2,0,6,0,5,1,2,0,Yes
4602,4602,2,1,1,2,2,0,6,3,1,0,1,0,No
4603,4603,3,5,1,2,2,1,4,2,1,0,1,0,No
4604,4604,2,9,1,6,2,0,6,1,1,0,1,0,No
4605,4605,2,1,1,2,0,1,4,1,1,0,1,0,No
4606,4606,2,1,1,2,0,1,6,2,4,0,1,0,Yes
4607,4607,1,9,2,3,0,0,6,1,4,1,2,0,Yes
4608,4608,2,1,1,2,2,0,3,2,3,0,1,0,Yes
4609,4609,3,0,1,6,1,0,7,2,3,0,1,0,Yes
4610,4610,3,0,0,2,2,1,6,1,1,0,1,0,No
4611,4611,3,0,1,3,2,0,1,0,2,0,1,0,No
4612,4612,3,1,1,2,2,0,8,3,2,1,2,0,No
4613,4613,3,9,1,6,0,1,4,0,4,0,1,0,Yes
4614,4614,2,10,1,6,0,1,6,0,3,0,1,0,Yes
4615,4615,2,1,2,5,0,1,6,0,2,0,1,0,No
4616,4616,1,9,0,3,2,0,3,2,3,0,1,0,Yes
4617,4617,2,5,1,0,2,1,6,4,1,0,1,0,No
4618,4618,2,1,1,2,0,1,6,1,1,0,1,0,No
4619,4619,2,6,1,5,2,1,4,0,2,0,1,0,No
4620,4620,3,0,0,6,2,0,7,3,1,1,2,0,No
4621,4621,1,9,2,5,2,1,4,1,1,0,1,0,No
4622,4622,2,0,2,6,0,0,1,1,1,0,1,0,No
4623,4623,2,1,1,1,0,1,4,4,5,0,1,0,Yes
4624,4624,2,1,1,1,0,1,6,4,4,0,1,0,Yes
4625,4625,2,1,0,2,0,0,0,3,4,0,1,0,Yes
4626,4626,2,0,1,6,2,0,7,4,2,0,1,0,No
4627,4627,2,1,1,0,2,0,3,4,2,0,1,0,No
4628,4628,1,9,2,5,0,1,4,2,2,0,1,0,No
4629,4629,3,10,1,6,0,0,5,1,2,1,2,0,No
4630,4630,2,0,0,6,2,1,4,2,3,0,1,0,Yes
4631,4631,1,1,2,2,2,0,0,2,3,1,3,1,Yes
4632,4632,1,0,1,3,2,1,3,1,1,0,1,0,No
4633,4633,2,9,1,3,2,1,6,1,2,0,1,0,No
4634,4634,2,1,1,7,0,0,0,0,3,0,1,0,Yes
4635,4635,2,0,2,6,0,0,1,3,1,0,1,0,No
4636,4636,3,0,0,3,2,1,7,0,4,0,1,0,Yes
4637,4637,2,7,1,3,2,0,1,0,4,0,1,0,Yes
4638,4638,2,0,0,6,0,0,7,2,4,1,2,1,Yes
4639,4639,2,0,2,6,0,0,1,4,1,0,1,0,No
4640,4640,3,1,1,0,2,0,6,3,1,0,1,0,No
4641,4641,3,5,0,2,2,1,7,1,3,0,1,1,Yes
4642,4642,1,0,1,3,0,0,6,2,2,0,1,0,No
4643,4643,1,4,1,3,0,0,1,0,2,0,1,0,No
4644,4644,3,6,1,6,2,0,3,1,1,0,1,0,No
4645,4645,2,4,0,6,2,0,7,2,3,0,1,0,Yes
4646,4646,2,4,2,3,0,0,6,1,3,0,1,0,Yes
4647,4647,3,7,0,0,2,0,4,3,1,0,1,0,No
4648,4648,2,0,2,7,2,0,0,0,4,0,1,0,Yes
4649,4649,3,2,1,2,2,1,6,2,3,0,1,0,Yes
4650,4650,2,1,1,0,0,1,6,2,1,0,1,0,No
4651,4651,2,10,1,2,2,1,4,3,4,0,1,0,Yes
4652,4652,1,2,1,1,2,1,6,4,3,0,1,0,Yes
4653,4653,3,5,0,0,0,1,6,1,4,0,1,0,Yes
4654,4654,1,0,2,3,2,1,3,2,1,0,1,0,No
4655,4655,2,2,1,3,2,1,6,0,3,0,1,0,Yes
4656,4656,2,4,1,6,2,0,3,0,5,1,3,1,Yes
4657,4657,2,6,0,2,0,0,3,1,1,0,1,0,No
4658,4658,2,1,2,2,2,0,1,4,3,1,3,0,Yes
4659,4659,1,1,1,0,0,1,6,0,4,0,1,0,Yes
4660,4660,3,1,0,0,2,1,4,2,1,0,1,0,No
4661,4661,3,1,1,2,2,1,6,2,2,0,1,0,No
4662,4662,1,9,2,5,0,0,3,2,2,0,1,0,No
4663,4663,1,7,2,3,2,0,3,3,1,0,1,0,No
4664,4664,3,1,1,3,0,0,7,1,1,0,1,0,No
4665,4665,3,0,0,6,2,0,3,1,4,0,1,0,Yes
4666,4666,1,9,2,5,2,0,7,0,5,1,3,1,Yes
4667,4667,2,1,1,1,0,1,4,3,3,0,1,0,Yes
4668,4668,1,6,0,2,2,0,6,0,1,1,2,0,No
4669,4669,1,6,1,5,2,0,6,3,1,0,1,0,No
4670,4670,3,5,1,0,2,1,5,1,2,0,1,0,No
4671,4671,2,9,2,6,2,1,6,3,4,0,1,0,Yes
4672,4672,2,1,0,7,0,1,6,2,1,0,1,0,No
4673,4673,2,9,2,5,0,1,6,3,2,0,1,0,No
4674,4674,3,5,1,5,0,0,7,0,2,0,1,0,No
4675,4675,2,8,2,7,2,0,6,1,4,0,1,0,Yes
4676,4676,1,1,1,2,2,0,3,1,3,0,1,0,Yes
4677,4677,2,1,1,1,0,0,8,2,3,0,1,0,Yes
4678,4678,2,0,1,6,2,1,6,1,3,0,1,0,Yes
4679,4679,2,0,0,6,2,1,6,3,2,0,1,0,No
4680,4680,2,1,1,2,0,1,6,3,3,0,1,0,Yes
4681,4681,2,1,1,0,0,1,6,2,1,0,1,0,No
4682,4682,3,1,1,7,2,1,4,0,1,0,1,0,No
4683,4683,1,0,2,6,1,0,5,1,2,0,1,0,No
4684,4684,3,1,1,2,0,0,3,3,3,0,1,0,Yes
4685,4685,2,9,2,5,2,1,6,3,2,0,1,0,No
